date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,year
2022-02-20,CL_AI,304.0,0.0,,742.0,19247.0,119.0,,242840.0,2022
2022-02-21,CL_AI,151.0,0.0,,378.0,19398.0,119.0,,243218.0,2022
2022-02-22,CL_AI,148.0,0.0,,348.0,19546.0,119.0,,243566.0,2022
2022-02-23,CL_AI,254.0,0.0,,291.0,19800.0,119.0,,243857.0,2022
2022-02-24,CL_AI,242.0,4.0,,517.0,20042.0,123.0,,244374.0,2022
2022-02-25,CL_AI,241.0,0.0,,545.0,20283.0,123.0,,244919.0,2022
2022-02-26,CL_AI,242.0,3.0,,627.0,20525.0,126.0,,245546.0,2022
2022-02-27,CL_AI,151.0,0.0,,319.0,20676.0,126.0,,245865.0,2022
2022-02-28,CL_AI,128.0,0.0,,478.0,20804.0,126.0,,246343.0,2022
2022-03-01,CL_AI,100.0,0.0,,177.0,20904.0,126.0,,246520.0,2022
2022-03-02,CL_AI,184.0,0.0,,298.0,21088.0,126.0,,246818.0,2022
2022-03-03,CL_AI,203.0,0.0,,383.0,21291.0,126.0,,247201.0,2022
2022-03-04,CL_AI,164.0,4.0,,486.0,21455.0,130.0,,247687.0,2022
2022-03-05,CL_AI,126.0,2.0,,357.0,21581.0,132.0,,248044.0,2022
2022-03-06,CL_AI,115.0,1.0,,312.0,21696.0,133.0,,248356.0,2022
2022-03-07,CL_AI,59.0,2.0,,312.0,21755.0,135.0,,248668.0,2022
2022-03-08,CL_AI,55.0,0.0,,160.0,21810.0,135.0,,248828.0,2022
2022-03-09,CL_AI,144.0,0.0,,277.0,21954.0,135.0,,249105.0,2022
2022-03-10,CL_AI,168.0,1.0,,419.0,22122.0,136.0,,249524.0,2022
2022-03-11,CL_AI,122.0,1.0,,405.0,22244.0,137.0,,249929.0,2022
2022-03-12,CL_AI,110.0,1.0,,503.0,22354.0,138.0,,250432.0,2022
2022-03-13,CL_AI,110.0,0.0,,517.0,22464.0,138.0,,250949.0,2022
2022-03-14,CL_AI,81.0,0.0,,274.0,22545.0,138.0,,251223.0,2022
2022-03-15,CL_AI,85.0,0.0,,140.0,22630.0,138.0,,251363.0,2022
2022-03-16,CL_AI,122.0,0.0,,357.0,22752.0,138.0,,251720.0,2022
2022-03-17,CL_AI,158.0,4.0,,492.0,22910.0,142.0,,252212.0,2022
2022-03-18,CL_AI,173.0,0.0,,595.0,23083.0,142.0,,252807.0,2022
2022-03-19,CL_AI,88.0,1.0,,239.0,23171.0,143.0,,253046.0,2022
2022-03-20,CL_AI,90.0,0.0,,463.0,23261.0,143.0,,253509.0,2022
2022-03-21,CL_AI,75.0,26.0,,430.0,23336.0,169.0,,253939.0,2022
2022-03-22,CL_AI,57.0,0.0,,234.0,23393.0,169.0,,254173.0,2022
2022-03-23,CL_AI,81.0,0.0,,176.0,23474.0,169.0,,254349.0,2022
2022-03-24,CL_AI,89.0,3.0,,419.0,23563.0,172.0,,254768.0,2022
2022-03-25,CL_AI,85.0,0.0,,385.0,23648.0,172.0,,255153.0,2022
2022-03-26,CL_AI,48.0,1.0,,336.0,23696.0,173.0,,255489.0,2022
2022-03-27,CL_AI,55.0,0.0,,307.0,23751.0,173.0,,255796.0,2022
2022-03-28,CL_AI,44.0,1.0,,368.0,23795.0,174.0,,256164.0,2022
2022-03-29,CL_AI,16.0,0.0,,90.0,23811.0,174.0,,256254.0,2022
2022-03-30,CL_AI,47.0,0.0,,160.0,23858.0,174.0,,256414.0,2022
2022-03-31,CL_AI,34.0,2.0,,274.0,23892.0,176.0,,256688.0,2022
2022-04-01,CL_AI,36.0,0.0,,263.0,23928.0,176.0,,256951.0,2022
2022-04-02,CL_AI,32.0,0.0,,317.0,23960.0,176.0,,257268.0,2022
2022-04-03,CL_AI,19.0,1.0,,176.0,23979.0,177.0,,257444.0,2022
2022-04-04,CL_AI,11.0,1.0,,269.0,23990.0,178.0,,257713.0,2022
2022-04-05,CL_AI,10.0,0.0,,72.0,24000.0,178.0,,257785.0,2022
2022-04-06,CL_AI,37.0,0.0,,260.0,24037.0,178.0,,258045.0,2022
2022-04-07,CL_AI,21.0,0.0,,163.0,24058.0,178.0,,258208.0,2022
2022-04-08,CL_AI,16.0,0.0,,187.0,24074.0,178.0,,258395.0,2022
2022-04-09,CL_AI,12.0,0.0,,268.0,24086.0,178.0,,258663.0,2022
2022-04-10,CL_AI,27.0,0.0,,276.0,24113.0,178.0,,258939.0,2022
2022-04-11,CL_AI,13.0,0.0,,117.0,24126.0,178.0,,259056.0,2022
2022-04-12,CL_AI,12.0,0.0,,73.0,24138.0,178.0,,259129.0,2022
2022-04-13,CL_AI,21.0,0.0,,147.0,24159.0,178.0,,259276.0,2022
2022-04-14,CL_AI,21.0,1.0,,380.0,24180.0,179.0,,259656.0,2022
2022-04-15,CL_AI,23.0,1.0,,177.0,24203.0,180.0,,259833.0,2022
2022-04-16,CL_AI,8.0,1.0,,211.0,24211.0,181.0,,260044.0,2022
2022-04-17,CL_AI,10.0,2.0,,181.0,24221.0,183.0,,260225.0,2022
2022-04-18,CL_AI,5.0,0.0,,40.0,24226.0,183.0,,260265.0,2022
2022-04-19,CL_AI,9.0,0.0,,34.0,24235.0,183.0,,260299.0,2022
2022-04-20,CL_AI,30.0,0.0,,139.0,24265.0,183.0,,260438.0,2022
2022-04-21,CL_AI,13.0,1.0,,200.0,24278.0,184.0,,260638.0,2022
2022-04-22,CL_AI,21.0,0.0,,183.0,24299.0,184.0,,260821.0,2022
2022-04-23,CL_AI,14.0,0.0,,224.0,24313.0,184.0,,261045.0,2022
2022-04-24,CL_AI,10.0,0.0,,241.0,24323.0,184.0,,261286.0,2022
2022-04-25,CL_AI,8.0,0.0,,175.0,24331.0,184.0,,261461.0,2022
2022-04-26,CL_AI,10.0,0.0,,110.0,24341.0,184.0,,261571.0,2022
2022-04-27,CL_AI,8.0,0.0,,96.0,24349.0,184.0,,261667.0,2022
2022-04-28,CL_AI,13.0,0.0,,279.0,24362.0,184.0,,261946.0,2022
2022-04-29,CL_AI,5.0,0.0,,187.0,24367.0,184.0,,262133.0,2022
2022-04-30,CL_AI,10.0,0.0,,193.0,24377.0,184.0,,262326.0,2022
2022-05-01,CL_AI,9.0,0.0,,174.0,24386.0,184.0,,262500.0,2022
2022-05-02,CL_AI,9.0,0.0,,161.0,24395.0,184.0,,262661.0,2022
2022-05-03,CL_AI,10.0,0.0,,53.0,24405.0,184.0,,262714.0,2022
2022-05-04,CL_AI,17.0,0.0,,148.0,24422.0,184.0,,262862.0,2022
2022-05-05,CL_AI,20.0,0.0,,190.0,24442.0,184.0,,263052.0,2022
2022-05-06,CL_AI,21.0,0.0,,184.0,24463.0,184.0,,263236.0,2022
2022-05-07,CL_AI,17.0,0.0,,225.0,24480.0,184.0,,263461.0,2022
2022-05-08,CL_AI,13.0,0.0,,185.0,24493.0,184.0,,263646.0,2022
2022-05-09,CL_AI,12.0,0.0,,144.0,24505.0,184.0,,263790.0,2022
2022-05-10,CL_AI,4.0,0.0,,52.0,24509.0,184.0,,263842.0,2022
2022-05-11,CL_AI,10.0,0.0,,107.0,24519.0,184.0,,263949.0,2022
2022-05-12,CL_AI,11.0,0.0,,219.0,24530.0,184.0,,264168.0,2022
2022-05-13,CL_AI,13.0,0.0,,254.0,24543.0,184.0,,264422.0,2022
2022-05-14,CL_AI,9.0,0.0,,218.0,24552.0,184.0,,264640.0,2022
2022-05-15,CL_AI,9.0,0.0,,204.0,24561.0,184.0,,264844.0,2022
2022-05-16,CL_AI,5.0,0.0,,129.0,24566.0,184.0,,264973.0,2022
2022-05-17,CL_AI,9.0,0.0,,52.0,24575.0,184.0,,265025.0,2022
2022-05-18,CL_AI,7.0,0.0,,171.0,24582.0,184.0,,265196.0,2022
2022-05-19,CL_AI,6.0,1.0,,288.0,24588.0,185.0,,265484.0,2022
2022-05-20,CL_AI,18.0,0.0,,195.0,24606.0,185.0,,265679.0,2022
2022-05-21,CL_AI,23.0,0.0,,293.0,24629.0,185.0,,265972.0,2022
2022-05-22,CL_AI,14.0,0.0,,216.0,24643.0,185.0,,266188.0,2022
2022-05-23,CL_AI,12.0,0.0,,177.0,24655.0,185.0,,266365.0,2022
2022-05-24,CL_AI,2.0,0.0,,95.0,24657.0,185.0,,266460.0,2022
2022-05-25,CL_AI,14.0,0.0,,179.0,24671.0,185.0,,266639.0,2022
2022-05-26,CL_AI,6.0,0.0,,204.0,24677.0,185.0,,266843.0,2022
2022-05-27,CL_AI,7.0,0.0,,276.0,24684.0,185.0,,267119.0,2022
2022-05-28,CL_AI,10.0,0.0,,224.0,24694.0,185.0,,267343.0,2022
2022-05-29,CL_AI,13.0,0.0,,284.0,24707.0,185.0,,267627.0,2022
2022-05-30,CL_AI,8.0,0.0,,141.0,24715.0,185.0,,267768.0,2022
2022-05-31,CL_AI,7.0,0.0,,88.0,24722.0,185.0,,267856.0,2022
2022-06-01,CL_AI,13.0,0.0,,138.0,24735.0,185.0,,267994.0,2022
2022-06-02,CL_AI,16.0,0.0,,209.0,24751.0,185.0,,268203.0,2022
2022-06-03,CL_AI,15.0,0.0,,298.0,24766.0,185.0,,268501.0,2022
2022-06-04,CL_AI,19.0,0.0,,271.0,24785.0,185.0,,268772.0,2022
2022-06-05,CL_AI,16.0,0.0,,283.0,24801.0,185.0,,269055.0,2022
2022-06-06,CL_AI,13.0,0.0,,117.0,24814.0,185.0,,269172.0,2022
2022-06-07,CL_AI,19.0,0.0,,95.0,24833.0,185.0,,269267.0,2022
2022-06-08,CL_AI,38.0,0.0,,235.0,24871.0,185.0,,269502.0,2022
2022-06-09,CL_AI,40.0,0.0,,295.0,24911.0,185.0,,269797.0,2022
2022-06-10,CL_AI,41.0,0.0,,196.0,24952.0,185.0,,269993.0,2022
2022-06-11,CL_AI,42.0,0.0,,322.0,24994.0,185.0,,270315.0,2022
2022-06-12,CL_AI,40.0,1.0,,303.0,25034.0,186.0,,270618.0,2022
2022-06-13,CL_AI,52.0,0.0,,338.0,25086.0,186.0,,270956.0,2022
2022-06-14,CL_AI,23.0,0.0,,65.0,25109.0,186.0,,271021.0,2022
2022-06-15,CL_AI,49.0,0.0,,147.0,25158.0,186.0,,271168.0,2022
2022-06-16,CL_AI,55.0,0.0,,455.0,25213.0,186.0,,271623.0,2022
2022-06-17,CL_AI,50.0,0.0,,303.0,25263.0,186.0,,271926.0,2022
2022-06-18,CL_AI,75.0,0.0,,307.0,25338.0,186.0,,272233.0,2022
2022-06-19,CL_AI,52.0,0.0,,292.0,25390.0,186.0,,272525.0,2022
2022-06-20,CL_AI,43.0,0.0,,252.0,25433.0,186.0,,272777.0,2022
2022-06-21,CL_AI,16.0,0.0,,69.0,25449.0,186.0,,272846.0,2022
2022-06-22,CL_AI,44.0,0.0,,141.0,25493.0,186.0,,272987.0,2022
2022-06-23,CL_AI,59.0,1.0,,267.0,25552.0,187.0,,273254.0,2022
2022-06-24,CL_AI,61.0,0.0,,263.0,25613.0,187.0,,273517.0,2022
2022-06-25,CL_AI,77.0,0.0,,274.0,25690.0,187.0,,273791.0,2022
2022-06-26,CL_AI,46.0,0.0,,184.0,25736.0,187.0,,273975.0,2022
2022-06-27,CL_AI,45.0,0.0,,310.0,25781.0,187.0,,274285.0,2022
2022-06-28,CL_AI,25.0,0.0,,118.0,25806.0,187.0,,274403.0,2022
2022-06-29,CL_AI,31.0,0.0,,54.0,25837.0,187.0,,274457.0,2022
2022-06-30,CL_AI,49.0,0.0,,161.0,25886.0,187.0,,274618.0,2022
2022-07-01,CL_AI,80.0,0.0,,274.0,25966.0,187.0,,274892.0,2022
2022-07-02,CL_AI,69.0,0.0,,367.0,26035.0,187.0,,275259.0,2022
2022-07-03,CL_AI,52.0,0.0,,285.0,26087.0,187.0,,275544.0,2022
2022-07-04,CL_AI,34.0,0.0,,179.0,26121.0,187.0,,275723.0,2022
2022-07-05,CL_AI,60.0,0.0,,159.0,26181.0,187.0,,275882.0,2022
2022-07-06,CL_AI,59.0,0.0,,227.0,26240.0,187.0,,276109.0,2022
2022-07-07,CL_AI,61.0,0.0,,188.0,26301.0,187.0,,276297.0,2022
2022-07-08,CL_AI,71.0,0.0,,287.0,26372.0,187.0,,276584.0,2022
2022-07-09,CL_AI,51.0,0.0,,190.0,26423.0,187.0,,276774.0,2022
2022-07-10,CL_AI,69.0,0.0,,342.0,26492.0,187.0,,277116.0,2022
2022-07-11,CL_AI,33.0,0.0,,181.0,26525.0,187.0,,277297.0,2022
2022-07-12,CL_AI,19.0,0.0,,90.0,26544.0,187.0,,277387.0,2022
2022-07-13,CL_AI,69.0,0.0,,158.0,26613.0,187.0,,277545.0,2022
2022-07-14,CL_AI,76.0,0.0,,332.0,26689.0,187.0,,277877.0,2022
2022-07-15,CL_AI,67.0,0.0,,229.0,26756.0,187.0,,278106.0,2022
2022-07-16,CL_AI,29.0,0.0,,189.0,26785.0,187.0,,278295.0,2022
2022-07-17,CL_AI,52.0,0.0,,270.0,26837.0,187.0,,278565.0,2022
2022-07-18,CL_AI,38.0,0.0,,240.0,26875.0,187.0,,278805.0,2022
2022-07-19,CL_AI,24.0,0.0,,44.0,26899.0,187.0,,278849.0,2022
2022-07-20,CL_AI,63.0,0.0,,139.0,26962.0,187.0,,278988.0,2022
2022-07-21,CL_AI,55.0,1.0,,283.0,27017.0,188.0,,279271.0,2022
2022-07-22,CL_AI,69.0,0.0,,263.0,27086.0,188.0,,279534.0,2022
2022-07-23,CL_AI,66.0,0.0,,286.0,27152.0,188.0,,279820.0,2022
2022-07-24,CL_AI,53.0,0.0,,206.0,27205.0,188.0,,280026.0,2022
2022-07-25,CL_AI,61.0,0.0,,258.0,27266.0,188.0,,280284.0,2022
2022-07-26,CL_AI,37.0,0.0,,108.0,27303.0,188.0,,280392.0,2022
2022-07-27,CL_AI,72.0,0.0,,211.0,27375.0,188.0,,280603.0,2022
2022-07-28,CL_AI,51.0,0.0,,196.0,27426.0,188.0,,280799.0,2022
2022-07-29,CL_AI,60.0,0.0,,274.0,27486.0,188.0,,281073.0,2022
2022-07-30,CL_AI,70.0,0.0,,343.0,27556.0,188.0,,281416.0,2022
2022-07-31,CL_AI,40.0,0.0,,290.0,27596.0,188.0,,281706.0,2022
2022-08-01,CL_AI,30.0,0.0,,159.0,27626.0,188.0,,281865.0,2022
2022-08-02,CL_AI,36.0,0.0,,67.0,27662.0,188.0,,281932.0,2022
2022-08-03,CL_AI,89.0,0.0,,257.0,27751.0,188.0,,282189.0,2022
2022-08-04,CL_AI,66.0,0.0,,197.0,27817.0,188.0,,282386.0,2022
2022-08-05,CL_AI,103.0,2.0,,383.0,27920.0,190.0,,282769.0,2022
2022-08-06,CL_AI,70.0,0.0,,199.0,27990.0,190.0,,282968.0,2022
2022-08-07,CL_AI,74.0,0.0,,447.0,28064.0,190.0,,283415.0,2022
2022-08-08,CL_AI,57.0,0.0,,274.0,28121.0,190.0,,283689.0,2022
2022-08-09,CL_AI,44.0,0.0,,75.0,28165.0,190.0,,283764.0,2022
2022-08-10,CL_AI,138.0,0.0,,146.0,28303.0,190.0,,283910.0,2022
2022-08-11,CL_AI,116.0,1.0,,388.0,28419.0,191.0,,284298.0,2022
2022-08-12,CL_AI,104.0,0.0,,495.0,28523.0,191.0,,284793.0,2022
2022-08-13,CL_AI,105.0,0.0,,292.0,28628.0,191.0,,285085.0,2022
2022-08-14,CL_AI,123.0,0.0,,316.0,28751.0,191.0,,285401.0,2022
2022-08-15,CL_AI,70.0,1.0,,275.0,28821.0,192.0,,285676.0,2022
2022-08-16,CL_AI,31.0,0.0,,84.0,28852.0,192.0,,285760.0,2022
2022-08-17,CL_AI,61.0,0.0,,114.0,28913.0,192.0,,285874.0,2022
2022-08-18,CL_AI,88.0,0.0,,150.0,29001.0,192.0,,286024.0,2022
2022-08-19,CL_AI,102.0,1.0,,377.0,29103.0,193.0,,286401.0,2022
2022-08-20,CL_AI,88.0,0.0,,344.0,29191.0,193.0,,286745.0,2022
2022-08-21,CL_AI,90.0,0.0,,584.0,29281.0,193.0,,287329.0,2022
2022-08-22,CL_AI,72.0,1.0,,261.0,29353.0,194.0,,287590.0,2022
2022-08-23,CL_AI,28.0,0.0,,102.0,29381.0,194.0,,287692.0,2022
2022-08-24,CL_AI,62.0,0.0,,173.0,29443.0,194.0,,287865.0,2022
2022-08-25,CL_AI,56.0,0.0,,362.0,29499.0,194.0,,288227.0,2022
2022-08-26,CL_AI,64.0,0.0,,305.0,29563.0,194.0,,288532.0,2022
2022-08-27,CL_AI,52.0,0.0,,344.0,29615.0,194.0,,288876.0,2022
2022-08-28,CL_AI,62.0,0.0,,349.0,29677.0,194.0,,289225.0,2022
2022-08-29,CL_AI,25.0,0.0,,171.0,29702.0,194.0,,289396.0,2022
2022-08-30,CL_AI,16.0,0.0,,125.0,29718.0,194.0,,289521.0,2022
2022-08-31,CL_AI,37.0,0.0,,22.0,29755.0,194.0,,289543.0,2022
2022-09-01,CL_AI,35.0,1.0,,283.0,29790.0,195.0,,289826.0,2022
2022-09-02,CL_AI,26.0,0.0,,280.0,29816.0,195.0,,290106.0,2022
2022-09-03,CL_AI,23.0,0.0,,57.0,29839.0,195.0,,290163.0,2022
2022-09-04,CL_AI,19.0,0.0,,101.0,29858.0,195.0,,290264.0,2022
2022-09-05,CL_AI,6.0,1.0,,28.0,29864.0,196.0,,290292.0,2022
2022-09-06,CL_AI,13.0,0.0,,16.0,29877.0,196.0,,290308.0,2022
2022-09-07,CL_AI,20.0,0.0,,13.0,29897.0,196.0,,290321.0,2022
2022-09-08,CL_AI,8.0,0.0,,14.0,29905.0,196.0,,290335.0,2022
2022-09-09,CL_AI,27.0,0.0,,125.0,29932.0,196.0,,290460.0,2022
2022-09-10,CL_AI,14.0,0.0,,59.0,29946.0,196.0,,290519.0,2022
2022-09-11,CL_AI,11.0,2.0,,45.0,29957.0,198.0,,290564.0,2022
2022-09-12,CL_AI,28.0,1.0,,168.0,29985.0,199.0,,290732.0,2022
2022-09-13,CL_AI,2.0,0.0,,66.0,29987.0,199.0,,290798.0,2022
2022-01-03,CL_AI_11101,14.0,1.0,,,7256.0,77.0,,,2022
2022-01-07,CL_AI_11101,12.0,3.0,,,7268.0,80.0,,,2022
2022-01-10,CL_AI_11101,37.0,0.0,,,7305.0,80.0,,,2022
2022-01-14,CL_AI_11101,77.0,1.0,,,7382.0,81.0,,,2022
2022-01-17,CL_AI_11101,113.0,0.0,,,7495.0,81.0,,,2022
2022-01-21,CL_AI_11101,188.0,0.0,,,7683.0,81.0,,,2022
2022-01-24,CL_AI_11101,225.0,3.0,,,7908.0,84.0,,,2022
2022-01-28,CL_AI_11101,512.0,0.0,,,8420.0,84.0,,,2022
2022-01-31,CL_AI_11101,374.0,1.0,,,8794.0,85.0,,,2022
2022-02-04,CL_AI_11101,681.0,2.0,,,9475.0,87.0,,,2022
2022-02-07,CL_AI_11101,637.0,1.0,,,10112.0,88.0,,,2022
2022-02-11,CL_AI_11101,811.0,4.0,,,10923.0,92.0,,,2022
2022-02-14,CL_AI_11101,546.0,4.0,,,11469.0,96.0,,,2022
2022-02-18,CL_AI_11101,681.0,3.0,,,12150.0,99.0,,,2022
2022-02-21,CL_AI_11101,411.0,1.0,,,12561.0,100.0,,,2022
2022-02-25,CL_AI_11101,545.0,4.0,,,13106.0,104.0,,,2022
2022-02-28,CL_AI_11101,302.0,3.0,,,13408.0,107.0,,,2022
2022-03-04,CL_AI_11101,500.0,3.0,,,13908.0,110.0,,,2022
2022-03-07,CL_AI_11101,169.0,1.0,,,14077.0,111.0,,,2022
2022-03-11,CL_AI_11101,288.0,2.0,,,14365.0,113.0,,,2022
2022-03-14,CL_AI_11101,150.0,2.0,,,14515.0,115.0,,,2022
2022-03-18,CL_AI_11101,289.0,6.0,,,14804.0,121.0,,,2022
2022-03-21,CL_AI_11101,162.0,1.0,,,14966.0,122.0,,,2022
2022-03-25,CL_AI_11101,149.0,1.0,,,15115.0,123.0,,,2022
2022-03-28,CL_AI_11101,87.0,1.0,,,15202.0,124.0,,,2022
2022-04-01,CL_AI_11101,90.0,3.0,,,15292.0,127.0,,,2022
2022-04-04,CL_AI_11101,33.0,3.0,,,15325.0,130.0,,,2022
2022-04-08,CL_AI_11101,31.0,0.0,,,15356.0,130.0,,,2022
2022-04-11,CL_AI_11101,32.0,0.0,,,15388.0,130.0,,,2022
2022-04-15,CL_AI_11101,49.0,4.0,,,15437.0,134.0,,,2022
2022-04-18,CL_AI_11101,17.0,1.0,,,15454.0,135.0,,,2022
2022-04-22,CL_AI_11101,53.0,2.0,,,15507.0,137.0,,,2022
2022-04-25,CL_AI_11101,22.0,0.0,,,15529.0,137.0,,,2022
2022-04-29,CL_AI_11101,33.0,4.0,,,15562.0,141.0,,,2022
2022-05-02,CL_AI_11101,18.0,0.0,,,15580.0,141.0,,,2022
2022-05-06,CL_AI_11101,39.0,0.0,,,15619.0,141.0,,,2022
2022-05-09,CL_AI_11101,33.0,2.0,,,15652.0,143.0,,,2022
2022-05-13,CL_AI_11101,28.0,1.0,,,15680.0,144.0,,,2022
2022-05-16,CL_AI_11101,17.0,0.0,,,15697.0,144.0,,,2022
2022-05-20,CL_AI_11101,25.0,3.0,,,15722.0,147.0,,,2022
2022-05-23,CL_AI_11101,32.0,0.0,,,15754.0,147.0,,,2022
2022-05-27,CL_AI_11101,19.0,-2.0,,,15773.0,145.0,,,2022
2022-05-30,CL_AI_11101,17.0,0.0,,,15790.0,145.0,,,2022
2022-06-03,CL_AI_11101,26.0,2.0,,,15816.0,147.0,,,2022
2022-06-06,CL_AI_11101,15.0,0.0,,,15831.0,147.0,,,2022
2022-06-10,CL_AI_11101,43.0,0.0,,,15874.0,147.0,,,2022
2022-06-13,CL_AI_11101,32.0,2.0,,,15906.0,149.0,,,2022
2022-06-17,CL_AI_11101,66.0,1.0,,,15972.0,150.0,,,2022
2022-06-20,CL_AI_11101,67.0,0.0,,,16039.0,150.0,,,2022
2022-06-24,CL_AI_11101,84.0,1.0,,,16123.0,151.0,,,2022
2022-06-27,CL_AI_11101,103.0,0.0,,,16226.0,151.0,,,2022
2022-07-01,CL_AI_11101,136.0,0.0,,,16362.0,151.0,,,2022
2022-07-04,CL_AI_11101,102.0,0.0,,,16464.0,151.0,,,2022
2022-07-08,CL_AI_11101,170.0,1.0,,,16634.0,152.0,,,2022
2022-07-11,CL_AI_11101,103.0,0.0,,,16737.0,152.0,,,2022
2022-07-15,CL_AI_11101,164.0,1.0,,,16901.0,153.0,,,2022
2022-07-18,CL_AI_11101,83.0,0.0,,,16984.0,153.0,,,2022
2022-07-22,CL_AI_11101,167.0,1.0,,,17151.0,154.0,,,2022
2022-07-25,CL_AI_11101,142.0,0.0,,,17293.0,154.0,,,2022
2022-07-29,CL_AI_11101,184.0,0.0,,,17477.0,154.0,,,2022
2022-08-01,CL_AI_11101,101.0,2.0,,,17578.0,156.0,,,2022
2022-08-05,CL_AI_11101,193.0,0.0,,,17771.0,156.0,,,2022
2022-08-08,CL_AI_11101,129.0,2.0,,,17900.0,158.0,,,2022
2022-08-12,CL_AI_11101,231.0,3.0,,,18131.0,161.0,,,2022
2022-08-15,CL_AI_11101,169.0,0.0,,,18300.0,161.0,,,2022
2022-08-19,CL_AI_11101,132.0,0.0,,,18432.0,161.0,,,2022
2022-08-22,CL_AI_11101,179.0,2.0,,,18611.0,163.0,,,2022
2022-08-26,CL_AI_11101,93.0,0.0,,,18704.0,163.0,,,2022
2022-08-29,CL_AI_11101,83.0,1.0,,,18787.0,164.0,,,2022
2022-09-02,CL_AI_11101,89.0,0.0,,,18876.0,164.0,,,2022
2022-09-05,CL_AI_11101,50.0,1.0,,,18926.0,165.0,,,2022
2022-09-09,CL_AI_11101,132.0,1.0,,,19058.0,166.0,,,2022
2022-09-12,CL_AI_11101,39.0,1.0,,,19097.0,167.0,,,2022
2022-01-03,CL_AI_11102,0.0,0.0,,,50.0,1.0,,,2022
2022-01-07,CL_AI_11102,0.0,0.0,,,50.0,1.0,,,2022
2022-01-10,CL_AI_11102,0.0,0.0,,,50.0,1.0,,,2022
2022-01-14,CL_AI_11102,0.0,0.0,,,50.0,1.0,,,2022
2022-01-17,CL_AI_11102,0.0,0.0,,,50.0,1.0,,,2022
2022-01-21,CL_AI_11102,0.0,0.0,,,50.0,1.0,,,2022
2022-01-24,CL_AI_11102,0.0,0.0,,,50.0,1.0,,,2022
2022-01-28,CL_AI_11102,0.0,0.0,,,50.0,1.0,,,2022
2022-01-31,CL_AI_11102,0.0,0.0,,,50.0,1.0,,,2022
2022-02-04,CL_AI_11102,10.0,0.0,,,60.0,1.0,,,2022
2022-02-07,CL_AI_11102,20.0,1.0,,,80.0,2.0,,,2022
2022-02-11,CL_AI_11102,10.0,0.0,,,90.0,2.0,,,2022
2022-02-14,CL_AI_11102,3.0,0.0,,,93.0,2.0,,,2022
2022-02-18,CL_AI_11102,9.0,0.0,,,102.0,2.0,,,2022
2022-02-21,CL_AI_11102,6.0,0.0,,,108.0,2.0,,,2022
2022-02-25,CL_AI_11102,0.0,0.0,,,108.0,2.0,,,2022
2022-02-28,CL_AI_11102,2.0,0.0,,,110.0,2.0,,,2022
2022-03-04,CL_AI_11102,0.0,0.0,,,110.0,2.0,,,2022
2022-03-07,CL_AI_11102,1.0,0.0,,,111.0,2.0,,,2022
2022-03-11,CL_AI_11102,4.0,0.0,,,115.0,2.0,,,2022
2022-03-14,CL_AI_11102,4.0,0.0,,,119.0,2.0,,,2022
2022-03-18,CL_AI_11102,0.0,0.0,,,119.0,2.0,,,2022
2022-03-21,CL_AI_11102,3.0,0.0,,,122.0,2.0,,,2022
2022-03-25,CL_AI_11102,2.0,0.0,,,124.0,2.0,,,2022
2022-03-28,CL_AI_11102,4.0,0.0,,,128.0,2.0,,,2022
2022-04-01,CL_AI_11102,4.0,0.0,,,132.0,2.0,,,2022
2022-04-04,CL_AI_11102,0.0,0.0,,,132.0,2.0,,,2022
2022-04-08,CL_AI_11102,10.0,0.0,,,142.0,2.0,,,2022
2022-04-11,CL_AI_11102,2.0,0.0,,,144.0,2.0,,,2022
2022-04-15,CL_AI_11102,4.0,0.0,,,148.0,2.0,,,2022
2022-04-18,CL_AI_11102,1.0,0.0,,,149.0,2.0,,,2022
2022-04-22,CL_AI_11102,5.0,0.0,,,154.0,2.0,,,2022
2022-04-25,CL_AI_11102,0.0,0.0,,,154.0,2.0,,,2022
2022-04-29,CL_AI_11102,0.0,0.0,,,154.0,2.0,,,2022
2022-05-02,CL_AI_11102,0.0,0.0,,,154.0,2.0,,,2022
2022-05-06,CL_AI_11102,0.0,0.0,,,154.0,2.0,,,2022
2022-05-09,CL_AI_11102,0.0,0.0,,,154.0,2.0,,,2022
2022-05-13,CL_AI_11102,0.0,0.0,,,154.0,2.0,,,2022
2022-05-16,CL_AI_11102,0.0,0.0,,,154.0,2.0,,,2022
2022-05-20,CL_AI_11102,2.0,0.0,,,156.0,2.0,,,2022
2022-05-23,CL_AI_11102,1.0,0.0,,,157.0,2.0,,,2022
2022-05-27,CL_AI_11102,0.0,0.0,,,157.0,2.0,,,2022
2022-05-30,CL_AI_11102,0.0,0.0,,,157.0,2.0,,,2022
2022-06-03,CL_AI_11102,1.0,0.0,,,158.0,2.0,,,2022
2022-06-06,CL_AI_11102,0.0,0.0,,,158.0,2.0,,,2022
2022-06-10,CL_AI_11102,0.0,0.0,,,158.0,2.0,,,2022
2022-06-13,CL_AI_11102,0.0,0.0,,,158.0,2.0,,,2022
2022-06-17,CL_AI_11102,0.0,0.0,,,158.0,2.0,,,2022
2022-06-20,CL_AI_11102,0.0,0.0,,,158.0,2.0,,,2022
